date,time,text,cleaning,case_folding,normalisasi,token,stopword_removal,steming_data,is_unique_stem,Sentiment,Score
2025-07-16,11:15:04,@muncorner Kaburajadulu sounds fun gimana kehidupan di sana?,Kaburajadulu sounds fun gimana kehidupan di sana,kaburajadulu sounds fun gimana kehidupan di sana,kaburajadulu sounds fun bagaimana kehidupan di sana,"['kaburajadulu', 'sounds', 'fun', 'bagaimana', 'kehidupan', 'di', 'sana']","['kaburajadulu', 'sounds', 'fun', 'kehidupan']",kaburajadulu sounds fun hidup,True,Negatif,0
2025-07-16,11:11:45, Hello everyone i am 25+ y.o with masculine pronouns and now #.kaburajadulu person. Tanpa list hal yang saya sukai atau minati maukah menjadi teman?,Hello everyone i am  yo with masculine pronouns and now kaburajadulu person Tanpa list hal yang saya sukai atau minati maukah menjadi teman,hello everyone i am  yo with masculine pronouns and now kaburajadulu person tanpa list hal yang saya sukai atau minati maukah menjadi teman,hello everyone i sama ya with masculine pronouns and now kaburajadulu person tanpa list hal yang saya sukai atau minati maukah menjadi teman,"['hello', 'everyone', 'i', 'sama', 'ya', 'with', 'masculine', 'pronouns', 'and', 'now', 'kaburajadulu', 'person', 'tanpa', 'list', 'hal', 'yang', 'saya', 'sukai', 'atau', 'minati', 'maukah', 'menjadi', 'teman']","['hello', 'everyone', 'i', 'ya', 'with', 'masculine', 'pronouns', 'and', 'now', 'kaburajadulu', 'person', 'list', 'sukai', 'minati', 'maukah', 'teman']",hello everyone i ya with masculine pronouns and now kaburajadulu person list suka minat mau teman,True,Positif,1
2025-07-16,10:28:49,@somexthread Makan tuh sdm rendan sok kaburajadulu tapi skill issue no attitude,Makan tuh sdm rendan sok kaburajadulu tapi skill issue no attitude,makan tuh sdm rendan sok kaburajadulu tapi skill issue no attitude,makan tuh sdm rendan sok kaburajadulu tapi skill issue no attitude,"['makan', 'tuh', 'sdm', 'rendan', 'sok', 'kaburajadulu', 'tapi', 'skill', 'issue', 'no', 'attitude']","['makan', 'tuh', 'sdm', 'rendan', 'sok', 'kaburajadulu', 'skill', 'issue', 'no', 'attitude']",makan tuh sdm rendan sok kaburajadulu skill issue no attitude,True,Negatif,0
2025-07-16,09:58:16,@dick76083 @Kaisar_Blues @polzhengzhi Loh kan emang itu agenda nya mereka wkwkwkwk orang2 India terutama Diaspora India udh pengalaman dari lama hal ginian Ironisnya media yg nargetin orang2 Indo diluar negeri ini adalah media yg sama yg naikin itu Tagar KaburAjaDulu wkwkwk,Loh kan emang itu agenda nya mereka wkwkwkwk orang India terutama Diaspora India udh pengalaman dari lama hal ginian Ironisnya media yg nargetin orang Indo diluar negeri ini adalah media yg sama yg naikin itu Tagar KaburAjaDulu wkwkwk,loh kan emang itu agenda nya mereka wkwkwkwk orang india terutama diaspora india udh pengalaman dari lama hal ginian ironisnya media yg nargetin orang indo diluar negeri ini adalah media yg sama yg naikin itu tagar kaburajadulu wkwkwk,loh kan memang itu agenda ya mereka wkwkwkwk orang india terutama diaspora india sudah pengalaman dari lama hal beginian ironisnya media yang nargetin orang indonesia diluar negeri ini adalah media yang sama yang naikin itu tagar kaburajadulu wkwkwk,"['loh', 'kan', 'memang', 'itu', 'agenda', 'ya', 'mereka', 'wkwkwkwk', 'orang', 'india', 'terutama', 'diaspora', 'india', 'sudah', 'pengalaman', 'dari', 'lama', 'hal', 'beginian', 'ironisnya', 'media', 'yang', 'nargetin', 'orang', 'indonesia', 'diluar', 'negeri', 'ini', 'adalah', 'media', 'yang', 'sama', 'yang', 'naikin', 'itu', 'tagar', 'kaburajadulu', 'wkwkwk']","['loh', 'agenda', 'ya', 'wkwkwkwk', 'orang', 'india', 'diaspora', 'india', 'pengalaman', 'ironisnya', 'media', 'nargetin', 'orang', 'indonesia', 'diluar', 'negeri', 'media', 'naikin', 'tagar', 'kaburajadulu', 'wkwkwk']",loh agenda ya wkwkwkwk orang india diaspora india alam ironis media nargetin orang indonesia luar negeri media naikin tagar kaburajadulu wkwkwk,True,Positif,1
2025-07-16,09:14:08,Just imagine media barat emg sengaja nargetin Turis China dan dibesar2kan sehingga orang2 jadi mikir Mayoritas org China brengsek sehingga rasisme ke org mainland naik skrg Indonesia di targetin di saat #kaburajadulu trending @KRathalos97 @Kaisar_Blues @polzhengzhi,Just imagine media barat emg sengaja nargetin Turis China dan dibesarkan sehingga orang jadi mikir Mayoritas org China brengsek sehingga rasisme ke org mainland naik skrg Indonesia di targetin di saat  trending,just imagine media barat emg sengaja nargetin turis china dan dibesarkan sehingga orang jadi mikir mayoritas org china brengsek sehingga rasisme ke org mainland naik skrg indonesia di targetin di saat  trending,just imagine media barat memang sengaja nargetin turis china dan dibesarkan sehingga orang jadi mikir mayoritas orang china brengsek sehingga rasisme ke orang mainland naik sekarang indonesia di targetin di saat trending,"['just', 'imagine', 'media', 'barat', 'memang', 'sengaja', 'nargetin', 'turis', 'china', 'dan', 'dibesarkan', 'sehingga', 'orang', 'jadi', 'mikir', 'mayoritas', 'orang', 'china', 'brengsek', 'sehingga', 'rasisme', 'ke', 'orang', 'mainland', 'naik', 'sekarang', 'indonesia', 'di', 'targetin', 'di', 'saat', 'trending']","['just', 'imagine', 'media', 'barat', 'sengaja', 'nargetin', 'turis', 'china', 'dibesarkan', 'orang', 'mikir', 'mayoritas', 'orang', 'china', 'brengsek', 'rasisme', 'orang', 'mainland', 'indonesia', 'targetin', 'trending']",just imagine media barat sengaja nargetin turis china besar orang mikir mayoritas orang china brengsek rasisme orang mainland indonesia targetin trending,True,Negatif,0
2025-07-16,09:00:02,Kesempatan emas! 🇪🇺 Binamandiri Pte Ltd sedang mencari Online Driver untuk bekerja di Eropa. Gaji mulai €1000 Nett + Akomodasi! Kualifikasi: Pria 25-45 thn SIM Internasional bisa Bhs Inggris berpengalaman driver. #kaburajadulu #kaburbarengbinamandiri #OnlineDriver #Eropa https://t.co/S7dbbmvKE6,Kesempatan emas  Binamandiri Pte Ltd sedang mencari Online Driver untuk bekerja di Eropa Gaji mulai  Nett  Akomodasi Kualifikasi Pria  thn SIM Internasional bisa Bhs Inggris berpengalaman driver,kesempatan emas  binamandiri pte ltd sedang mencari online driver untuk bekerja di eropa gaji mulai  nett  akomodasi kualifikasi pria  thn sim internasional bisa bhs inggris berpengalaman driver,kesempatan emas binamandiri pte ltd sedang mencari online driver untuk bekerja di eropa gaji mulai nett akomodasi kualifikasi pria tahun sim internasional bisa bahasa inggris berpengalaman driver,"['kesempatan', 'emas', 'binamandiri', 'pte', 'ltd', 'sedang', 'mencari', 'online', 'driver', 'untuk', 'bekerja', 'di', 'eropa', 'gaji', 'mulai', 'nett', 'akomodasi', 'kualifikasi', 'pria', 'tahun', 'sim', 'internasional', 'bisa', 'bahasa', 'inggris', 'berpengalaman', 'driver']","['kesempatan', 'emas', 'binamandiri', 'pte', 'ltd', 'mencari', 'online', 'driver', 'eropa', 'gaji', 'nett', 'akomodasi', 'kualifikasi', 'pria', 'sim', 'internasional', 'bahasa', 'inggris', 'berpengalaman', 'driver']",sempat emas binamandiri pte ltd cari online driver eropa gaji nett akomodasi kualifikasi pria sim internasional bahasa inggris alam driver,True,Negatif,0
2025-07-16,08:49:56,@ToushirouSuters Sama sih udah saatnya #KaburAjaDulu.,Sama sih udah saatnya ,sama sih udah saatnya ,sama sih sudah saatnya,"['sama', 'sih', 'sudah', 'saatnya']",['sih'],sih,True,Negatif,0
2025-07-16,08:46:53,@tanyarlfes Pastikan punya modal dan skill sebelum #KaburAjaDulu ya Nder. Oiya sama basic manner juga ,Pastikan punya modal dan skill sebelum  ya Nder Oiya sama basic manner juga,pastikan punya modal dan skill sebelum  ya nder oiya sama basic manner juga,pastikan punya modal dan skill sebelum ya nder oiya sama basic manner juga,"['pastikan', 'punya', 'modal', 'dan', 'skill', 'sebelum', 'ya', 'nder', 'oiya', 'sama', 'basic', 'manner', 'juga']","['pastikan', 'modal', 'skill', 'ya', 'nder', 'oiya', 'basic', 'manner']",pasti modal skill ya nder oiya basic manner,True,Positif,1
2025-07-16,08:26:57,Sempat redup karna kecelakaan kemudian bangkit dan bersinar kembali. Selamat Bagas Azhar semoga sukses selalu #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerjepang #fyp #viral #trend https://t.co/EZeID0133r,Sempat redup karna kecelakaan kemudian bangkit dan bersinar kembali Selamat Bagas Azhar semoga sukses selalu,sempat redup karna kecelakaan kemudian bangkit dan bersinar kembali selamat bagas azhar semoga sukses selalu,sempat redup karena kecelakaan kemudian bangkit dan bersinar kembali selamat bagas azhar semoga sukses selalu,"['sempat', 'redup', 'karena', 'kecelakaan', 'kemudian', 'bangkit', 'dan', 'bersinar', 'kembali', 'selamat', 'bagas', 'azhar', 'semoga', 'sukses', 'selalu']","['redup', 'kecelakaan', 'bangkit', 'bersinar', 'selamat', 'bagas', 'azhar', 'semoga', 'sukses']",redup celaka bangkit sinar selamat bagas azhar moga sukses,True,Positif,1
2025-07-16,08:23:53,Kayaknya berangkat ke jepang dengan hashtag #kaburajadulu terus jadi pendekar yang showcase arogansi disana termasuk adrenalin yang keren menurut saya ,Kayaknya berangkat ke jepang dengan hashtag  terus jadi pendekar yang showcase arogansi disana termasuk adrenalin yang keren menurut saya,kayaknya berangkat ke jepang dengan hashtag  terus jadi pendekar yang showcase arogansi disana termasuk adrenalin yang keren menurut saya,kayaknya berangkat ke jepang dengan hashtag terus jadi pendekar yang showcase arogansi disana termasuk adrenalin yang keren menurut saya,"['kayaknya', 'berangkat', 'ke', 'jepang', 'dengan', 'hashtag', 'terus', 'jadi', 'pendekar', 'yang', 'showcase', 'arogansi', 'disana', 'termasuk', 'adrenalin', 'yang', 'keren', 'menurut', 'saya']","['kayaknya', 'berangkat', 'jepang', 'hashtag', 'pendekar', 'showcase', 'arogansi', 'disana', 'adrenalin', 'keren']",kayak berangkat jepang hashtag pendekar showcase arogansi sana adrenalin keren,True,Negatif,0
2025-07-16,06:51:49,@roblox_fess udah saatnya aku kaburajadulu ke roblod,udah saatnya aku kaburajadulu ke roblod,udah saatnya aku kaburajadulu ke roblod,sudah saatnya aku kaburajadulu ke roblod,"['sudah', 'saatnya', 'aku', 'kaburajadulu', 'ke', 'roblod']","['kaburajadulu', 'roblod']",kaburajadulu roblod,True,Negatif,0
2025-07-16,06:17:09,bahkan kaburajadulu tidak menjadi pilihan,bahkan kaburajadulu tidak menjadi pilihan,bahkan kaburajadulu tidak menjadi pilihan,bahkan kaburajadulu tidak menjadi pilihan,"['bahkan', 'kaburajadulu', 'tidak', 'menjadi', 'pilihan']","['kaburajadulu', 'pilihan']",kaburajadulu pilih,True,Negatif,0
2025-07-16,05:57:51,@musyaffaazka @BudiBukanIntel Minimum pun blm tentu hidup yha hidup cmn seputar biar gk lapar emg bsa dibilang hidup? Gk bsa improve upgrade diri untuk kesempatan yg lebih baik harusnya pemerintah klo gk bsa kasih rakyat hidup layak dikuatin jdi high skill individu bantu chance mereka #KaburAjaDulu ,Minimum pun blm tentu hidup yha hidup cmn seputar biar gk lapar emg bsa dibilang hidup Gk bsa improve upgrade diri untuk kesempatan yg lebih baik harusnya pemerintah klo gk bsa kasih rakyat hidup layak dikuatin jdi high skill individu bantu chance mereka,minimum pun blm tentu hidup yha hidup cmn seputar biar gk lapar emg bsa dibilang hidup gk bsa improve upgrade diri untuk kesempatan yg lebih baik harusnya pemerintah klo gk bsa kasih rakyat hidup layak dikuatin jdi high skill individu bantu chance mereka,minimum pun belum tentu hidup ya hidup cuman seputar biar tidak lapar memang bisa dibilang hidup tidak bisa improve upgrade diri untuk kesempatan yang lebih baik harusnya pemerintah kalau tidak bisa kasih rakyat hidup layak dikuatin jadi high skill individu bantu chance mereka,"['minimum', 'pun', 'belum', 'tentu', 'hidup', 'ya', 'hidup', 'cuman', 'seputar', 'biar', 'tidak', 'lapar', 'memang', 'bisa', 'dibilang', 'hidup', 'tidak', 'bisa', 'improve', 'upgrade', 'diri', 'untuk', 'kesempatan', 'yang', 'lebih', 'baik', 'harusnya', 'pemerintah', 'kalau', 'tidak', 'bisa', 'kasih', 'rakyat', 'hidup', 'layak', 'dikuatin', 'jadi', 'high', 'skill', 'individu', 'bantu', 'chance', 'mereka']","['minimum', 'hidup', 'ya', 'hidup', 'cuman', 'seputar', 'biar', 'lapar', 'dibilang', 'hidup', 'improve', 'upgrade', 'kesempatan', 'pemerintah', 'kasih', 'rakyat', 'hidup', 'layak', 'dikuatin', 'high', 'skill', 'individu', 'bantu', 'chance']",minimum hidup ya hidup cuman putar biar lapar bilang hidup improve upgrade sempat perintah kasih rakyat hidup layak dikuatin high skill individu bantu chance,True,Negatif,0
2025-07-16,05:24:24,@zetsupth akhirnya bisa pake hashtag #KaburAjaDulu,akhirnya bisa pake hashtag,akhirnya bisa pake hashtag,akhirnya bisa pakai hashtag,"['akhirnya', 'bisa', 'pakai', 'hashtag']","['pakai', 'hashtag']",pakai hashtag,True,Negatif,0
2025-07-15,14:03:00,liat Revamp company culture company yang sekarang udah kaya mostly swedish company banget salah satu statement culture yang menarik menolak hustle culture dan fokus slow productivity Duh sebulan mau berangkat lanjut S2 ke Swedia jadi bambang #KaburAjaDulu,liat Revamp company culture company yang sekarang udah kaya mostly swedish company banget salah satu statement culture yang menarik menolak hustle culture dan fokus slow productivity Duh sebulan mau berangkat lanjut S ke Swedia jadi bambang,liat revamp company culture company yang sekarang udah kaya mostly swedish company banget salah satu statement culture yang menarik menolak hustle culture dan fokus slow productivity duh sebulan mau berangkat lanjut s ke swedia jadi bambang,lihat revamp company culture company yang sekarang sudah kayak mostly swedish company banget salah satu statement culture yang menarik menolak hustle culture dan fokus slow productivity duh sebulan mau berangkat lanjut si ke swedia jadi bambang,"['lihat', 'revamp', 'company', 'culture', 'company', 'yang', 'sekarang', 'sudah', 'kayak', 'mostly', 'swedish', 'company', 'banget', 'salah', 'satu', 'statement', 'culture', 'yang', 'menarik', 'menolak', 'hustle', 'culture', 'dan', 'fokus', 'slow', 'productivity', 'duh', 'sebulan', 'mau', 'berangkat', 'lanjut', 'si', 'ke', 'swedia', 'jadi', 'bambang']","['lihat', 'revamp', 'company', 'culture', 'company', 'kayak', 'mostly', 'swedish', 'company', 'banget', 'salah', 'statement', 'culture', 'menarik', 'menolak', 'hustle', 'culture', 'fokus', 'slow', 'productivity', 'duh', 'sebulan', 'berangkat', 'si', 'swedia', 'bambang']",lihat revamp company culture company kayak mostly swedish company banget salah statement culture tarik tolak hustle culture fokus slow productivity duh bulan berangkat si swedia bambang,True,Negatif,0
2025-07-15,14:01:01,Cita-cita : #kaburajadulu Realita : bolos kelas english 2x berturut-turut ,Citacita   Realita  bolos kelas english x berturutturut,citacita   realita  bolos kelas english x berturutturut,citacita realita bolos kelas english kali berturutturut,"['citacita', 'realita', 'bolos', 'kelas', 'english', 'kali', 'berturutturut']","['citacita', 'realita', 'bolos', 'kelas', 'english', 'kali', 'berturutturut']",citacita realita bolos kelas english kali berturutturut,True,Negatif,0
2025-07-15,13:42:12,Kaburajadulu (bentar) https://t.co/enM2mJWb6T,Kaburajadulu bentar,kaburajadulu bentar,kaburajadulu bentar,"['kaburajadulu', 'bentar']","['kaburajadulu', 'bentar']",kaburajadulu bentar,True,Negatif,0
2025-07-15,13:28:25,Guys! #KaburAjaDulu ke Malaysia nih! Langsung DM ke orangnya via Instagram ya https://t.co/YzSP09QRI9 Good luck! https://t.co/JFMwCt5Wbs,Guys  ke Malaysia nih Langsung DM ke orangnya via Instagram ya  Good luck,guys  ke malaysia nih langsung dm ke orangnya via instagram ya  good luck,guys ke malaysia nih langsung dm ke orangnya via instagram ya good luck,"['guys', 'ke', 'malaysia', 'nih', 'langsung', 'dm', 'ke', 'orangnya', 'via', 'instagram', 'ya', 'good', 'luck']","['guys', 'malaysia', 'nih', 'langsung', 'dm', 'orangnya', 'via', 'instagram', 'ya', 'good', 'luck']",guys malaysia nih langsung dm orang via instagram ya good luck,True,Positif,1
2025-07-15,13:19:12,nih kan gua mau kerja di jepang yah nanti terus ini wni yg disana pada berulah mulu ga mikir yg pgn #kaburajadulu ? sengaja kah apa gmn? ,nih kan gua mau kerja di jepang yah nanti terus ini wni yg disana pada berulah mulu ga mikir yg pgn   sengaja kah apa gmn,nih kan gua mau kerja di jepang yah nanti terus ini wni yg disana pada berulah mulu ga mikir yg pgn   sengaja kah apa gmn,nih kan gua mau kerja di jepang ya nanti terus ini wni yang disana pada berulah mulu tidak mikir yang pengin sengaja kah apa bagaimana,"['nih', 'kan', 'gua', 'mau', 'kerja', 'di', 'jepang', 'ya', 'nanti', 'terus', 'ini', 'wni', 'yang', 'disana', 'pada', 'berulah', 'mulu', 'tidak', 'mikir', 'yang', 'pengin', 'sengaja', 'kah', 'apa', 'bagaimana']","['nih', 'gua', 'kerja', 'jepang', 'ya', 'wni', 'disana', 'berulah', 'mulu', 'mikir', 'pengin', 'sengaja', 'kah']",nih gua kerja jepang ya wni sana ulah mulu mikir pengin sengaja kah,True,Negatif,0
2025-07-15,12:15:12,@antagonist__ Kapan yah join hastag kaburajadulu :((,Kapan yah join hastag kaburajadulu ,kapan yah join hastag kaburajadulu ,kapan ya join hastag kaburajadulu,"['kapan', 'ya', 'join', 'hastag', 'kaburajadulu']","['ya', 'join', 'hastag', 'kaburajadulu']",ya join hastag kaburajadulu,True,Positif,1
2025-07-15,11:36:33,#KaburAjaDulu Chapter 2 Mari membuat thread baru. Balik ke Indo 2 minggu lalu balik ke Aussie explore tempat baru dan sepertinya akan memulai kehidupan yang baru xixixi,Chapter  Mari membuat thread baru Balik ke Indo  minggu lalu balik ke Aussie explore tempat baru dan sepertinya akan memulai kehidupan yang baru xixixi,chapter  mari membuat thread baru balik ke indo  minggu lalu balik ke aussie explore tempat baru dan sepertinya akan memulai kehidupan yang baru xixixi,chapter mari membuat thread baru balik ke indonesia minggu lalu balik ke aussie explore tempat baru dan sepertinya akan memulai kehidupan yang baru xixixi,"['chapter', 'mari', 'membuat', 'thread', 'baru', 'balik', 'ke', 'indonesia', 'minggu', 'lalu', 'balik', 'ke', 'aussie', 'explore', 'tempat', 'baru', 'dan', 'sepertinya', 'akan', 'memulai', 'kehidupan', 'yang', 'baru', 'xixixi']","['chapter', 'mari', 'thread', 'indonesia', 'minggu', 'aussie', 'explore', 'kehidupan', 'xixixi']",chapter mari thread indonesia minggu aussie explore hidup xixixi,True,Negatif,0
2025-07-15,11:25:54,@GoodRecom Hashtag KaburAjaDulu tifak menjadikan WNI yg kabur kesana jadi baik tp malah bikin rusuh di negara org Indonesia rusak ya krn orgnya mmg rusak,Hashtag KaburAjaDulu tifak menjadikan WNI yg kabur kesana jadi baik tp malah bikin rusuh di negara org Indonesia rusak ya krn orgnya mmg rusak,hashtag kaburajadulu tifak menjadikan wni yg kabur kesana jadi baik tp malah bikin rusuh di negara org indonesia rusak ya krn orgnya mmg rusak,hashtag kaburajadulu tifak menjadikan wni yang kabur kesana jadi baik tapi malah bikin rusuh di negara orang indonesia rusak ya karena orgnya memang rusak,"['hashtag', 'kaburajadulu', 'tifak', 'menjadikan', 'wni', 'yang', 'kabur', 'kesana', 'jadi', 'baik', 'tapi', 'malah', 'bikin', 'rusuh', 'di', 'negara', 'orang', 'indonesia', 'rusak', 'ya', 'karena', 'orgnya', 'memang', 'rusak']","['hashtag', 'kaburajadulu', 'tifak', 'menjadikan', 'wni', 'kabur', 'kesana', 'bikin', 'rusuh', 'negara', 'orang', 'indonesia', 'rusak', 'ya', 'orgnya', 'rusak']",hashtag kaburajadulu tifak jadi wni kabur kesana bikin rusuh negara orang indonesia rusak ya orgnya rusak,True,Negatif,0
2025-07-15,11:22:45,@tang__kira oh ini ujungnya #kaburajadulu ,oh ini ujungnya,oh ini ujungnya,oh ini ujungnya,"['oh', 'ini', 'ujungnya']","['oh', 'ujungnya']",oh ujung,True,Negatif,0
