date,time,steming_data,Score,Sentiment
2025-06-09,08:58:48,reason for kaburajadulu from jatim is,0,negatif
2025-06-09,07:50:03,aussie swiss jepang gas,0,negatif
2025-06-09,07:28:57,jarak kampung halaman bawa dunia rindu,0,negatif
2025-06-09,07:26:28,andai,1,positif
2025-06-09,07:01:40,doa baik buat kak moga susul,1,positif
2025-06-09,01:08:11,malas kaburajadulu,0,negatif
2025-06-09,00:09:48,australia ken jujur gelap gimana moga reply tweet saying yeaaa i made thread tutorial,1,positif
2025-06-08,22:33:05,link kait gaji tingkat didik malaysia,1,positif
2025-06-08,19:49:11,ken buk usaha,0,negatif
2025-06-08,19:09:00,amin ayo kak ikut indonesia arah,0,negatif
2025-06-08,18:46:58,hidup kagumin biar semangat,0,negatif
2025-06-08,18:01:48,australisingapur swiss belanda finland new zaeland jepang v,0,negatif
2025-06-08,17:22:31,eh coba tonton vid orang yutup tur keliling kotadesa sih gara tonton vid keliling lausanne motivasi gue kaburajadulu jir,0,negatif
2025-06-08,16:57:14,nitip referensi honestly im still curious as well on how ppl research on their ideal foreign country tho kayak gimana kondisi negara makan iklim ideal gttt huft,1,positif
2025-06-08,16:01:17,perintah janji climate action lahan hijau hilang,1,positif
2025-06-08,15:45:26,demo larang korupsi rajalela priorities right,0,negatif
2025-06-08,15:44:33,narasi kali tuh aneh bin ajaib kaburajadulu thailand kecewa pemrenta indonesia doi tau pm ya anak kocak banget,0,negatif
2025-06-08,15:42:13,biar kerja guru gaji profesor nji hahaha dosen leeway guru sulit opsi samping,1,positif
2025-06-08,15:41:21,kuasa cinta segitiga rachel luna farel didit putus nyanyi filipina,1,positif
2025-06-08,15:40:42,perintah omong youth empowerment batas bebas dapat,0,negatif
2025-06-08,15:33:11,yuukkkk,0,negatif
2025-06-08,15:28:23,suruh bangga generasi emas kasih ruang suara golden generation my ass,0,negatif
2025-06-08,15:25:18,harihari laku bedjat jabat fase malas urus negara doa moga after lulus kuliah,0,negatif
2025-06-08,14:56:57,akubtau abang sapi kayak abang kabur sapi si version,0,negatif
2025-06-08,14:33:53,hesteknya,0,negatif
2025-06-08,14:11:59,inggris,0,negatif
2025-06-08,13:07:11,tofu tren kaburajadulu,0,negatif
2025-06-08,12:56:42,nanam ya biar mandiri pangan capek kadang protes perintah didenger,0,negatif
2025-06-08,12:54:26,info book club komunitas ajar bahasa jerman kawan cari teman eropa susah banget ajar bahasa,0,negatif
2025-06-08,12:20:32,amin saran info ya kak,0,negatif
2025-06-08,11:08:23,join ya wkwk,1,positif
2025-06-08,09:25:46,white men privilege is real tahun kerja negeri kali ketemu leader bule ras sexist alam,1,positif
2025-06-08,08:32:43,kasih kisah nyata,0,negatif
2025-06-08,08:11:10,hashtag ramai,0,negatif
2025-06-08,08:06:47,lo sopan rakyat indonesia ngusir warga negeri garagara hashtagh,0,negatif
2025-06-08,07:38:48,tunggu berita nagar ngantti ya,0,negatif
2025-06-08,07:08:26,stock main muda indonesia wkowkowko lebih ya duduk gera kaburajadulu ikut nikahajadulu orang asing bibitbibit main timnas indonesia,0,negatif
2025-06-08,06:01:39,peluk kakak,0,negatif
2025-06-08,05:32:05,wakil prabowo jasa bawa pulang wowo ngata wowo imigran jordan parah sih,0,negatif
2025-06-08,05:13:45,suruh imigran kemarin bilang nasionalis,0,negatif
2025-06-07,07:06:10,yuk chance sih yes,1,positif
2025-06-07,06:23:31,kaget orang ngedm orang bal nih orang bal demen kaburajadulu ya,1,positif
2025-06-07,05:51:59,simulasi bawa rempahrempah,0,negatif
2025-06-07,05:49:07,milu izin,0,negatif
2025-06-07,04:12:41,peluang banget sih,1,positif
2025-06-07,04:11:48,guys tsk ku open job konstruksi kaigo butuh cepat ya syarat lengkap langsung coba ya butuh info lengkap dm lpk amp broker larang keras ulang info job,0,negatif
2025-06-07,03:36:27,sukses,1,positif
2025-06-07,01:09:19,hidup somewhere,0,negatif
2025-06-06,17:01:03,kadepku,0,negatif
2025-06-06,16:58:06,mending kali ya pacar makimaki rezim coba bareng prestasi ide bagus cari visi misi mana,1,positif
2025-06-06,15:47:39,strugglenya domba finansial domba coba,0,negatif
2025-06-06,15:10:49,baca nih baca negara stres banget pliss pamit undur buka tl pusing,0,negatif
2025-06-06,15:05:15,abang oscar jastag pph,0,negatif
2025-06-06,14:39:04,okay,1,positif
2025-06-06,14:09:50,marak ai foto raja ampat kaum gen kali sambat pengin pindah negara tagar tuju negara eropa standart literasinya sana lo gocek gambar ai lo anggap sampah beban,0,negatif
2025-06-06,13:51:21,indonesia cemas terang anak bangsa pilih rang negeri tetangga tampar keras perintah drop dapat kolom komentar,0,negatif
2025-06-06,13:39:28,rakyat ramairamai dinyinyirin negara pilih oke kabur,0,negatif
2025-06-06,13:28:32,yuk yuk haji negeri,1,positif
2025-06-06,13:15:59,klub bahasa kelas guru nilai tementemen samasama ajar omong belepotan apaapa tulis typo,0,negatif
2025-06-06,12:20:09,iw istanbul applications are open info culture exchange jalanjalan negeri guys partially funded informasi lengkap ya lihat postingan ya,1,positif
2025-06-06,12:19:46,sih orang gue obses kaburajadulu,0,negatif
2025-06-06,12:16:09,sapi,0,negatif
2025-06-06,11:47:21,gue bawa sajam gue tarung tangan kosong vs sajam mending,0,negatif
2025-06-06,10:58:48,baca sukses orang keren selamat hasil sukses kejar impi semangat juang,1,positif
2025-06-06,10:57:35,expect siapsiap,0,negatif
2025-06-06,10:38:48,kopiko ya flexing kaburajadulu dibalikin,1,positif
2025-06-06,10:04:12,selamat raya idul adha,1,positif
2025-06-06,09:32:01,singapura warga indon negara,0,negatif
2025-06-06,08:30:57,orang nasionalisme selamat raja ampat eksploitasi bilang asing sih bahlul,0,negatif
2025-06-06,08:29:28,lupa gess ajar bahasa inggris ambil toefl tau negeri,0,negatif
2025-06-06,07:53:39,grup qatar main qatar turun suporter tki tkw engineer minyak timur tuh,0,negatif
2025-06-06,07:46:10,tuh pengin banget pramugari because i want explore negara but for now pramugai kerja uang,1,positif
2025-06-06,07:35:26,kemarin dengar lagu rumah haru pwoll,1,positif
2025-06-06,07:16:07,sabar kaburajadulu,1,positif
2025-06-06,06:53:35,bismillah otw,1,positif
2025-06-06,06:12:42,much more more better anak tuh ya hebat ah muda didik ya abroad and domestic alam mumpuni masse mending sekolah bisnis duit kali gaskeun,1,positif
2025-06-06,06:12:26,lamalama,0,negatif
2025-06-06,05:22:56,kemarin ikut kaburajadulu katain nasionalis coba alam raja ampat indah rusak gara tambang keruk dasar uu ngaruh alam salah bentuk nasionalisme lil bahlil,0,negatif
2025-06-06,04:49:43,yuk by slamatkan nyawa,1,positif
2025-06-06,04:39:48,salam kenal mas izin video tayang channel newsasia episode kah,0,negatif
2025-06-06,03:16:14,pindah negara kali ya,1,positif
2025-06-06,02:43:20,quote of the day tenaga biaya bayar investasi hidup kursus bahasa inggris real,1,positif
2025-06-06,02:15:16,bokap gue ambil dana pensiun potong juta nih negara ya,0,negatif
2025-06-06,01:56:56,betah warga negara indonesia siapin modal keep the goal beres pimpin zolim,0,negatif
2025-06-06,01:36:23,lagu rumah ngiang saat pikir,1,positif
2025-06-06,01:24:25,muak banget ya,1,positif
2025-06-05,15:27:47,manifestasi cari hidup kayak orang desa rantau kota skala internasional,0,negatif
2025-06-05,15:25:39,konoha kacau banget yuk guys ajar rajin biar beasiswa kuliah negeri bawa wkwk,1,positif
2025-06-05,15:08:10,antri dubes as ya kak bikin visa,1,positif
2025-06-05,14:59:19,i can fight kaburajadulu maksud ya,1,positif
2025-06-05,14:15:04,dok fenomena fenomena global deh tarik jelas orang negara tahap fenomena pisah kecewa the establishment,1,positif
2025-06-05,14:11:11,perintah indonesia motivasi besar si,0,negatif
2025-06-05,13:55:17,siap mateng restu orang tua,0,negatif
2025-06-05,13:25:57,hai guys seminar gratis nih offline online tanggal senin juni wib registrasi,1,positif
2025-06-05,13:04:15,berkarirnya indonesia indonesia mah tanda spesialisasi bidang spesifik robotik otomotif gue lihat tuh lowong kait otomotif jepang gue apply sayang,1,positif
2025-06-05,12:50:20,kabur,0,negatif
2025-06-05,12:43:59,kak biar hashtag kaburajadulu,0,negatif
2025-06-05,12:17:18,versi orang tsai ing wen,0,negatif
2025-06-05,11:38:13,info negara aman damai tentram kecuali kamboja,0,negatif
2025-06-05,11:36:12,habis baca gue labil pikir iya gue ovtan tualang iya banget pengin kaburajadulu ahli bahasa gurl i speak omw learn my logika uh huh intp here tonjol well i dont like being attention but i like my outfit catch ur attention,0,negatif
2025-06-05,10:38:31,pindah negara,0,negatif
2025-06-05,10:13:16,tau orang capable skill pintar orang pintar capable extrem benar sisa tinggal miskin bodoh,0,negatif
2025-06-05,10:11:48,keren banget selamat kak join,1,positif
2025-06-05,09:23:51,prabowo periode gibran wakil ya kaesang ya kdm moga duit apek ya cepat mati,1,positif
2025-06-04,18:22:27,ya allah ya allah every single day ayo pindah negara bareng kak ryo ramai hashtag kaburajadulu,1,positif
2025-06-04,17:50:26,restore hari ajar bahasa,0,negatif
2025-06-04,16:58:02,ya pakai hashtag kaburajadulu capek lihat berita indonesia masuk akal bikin emosi masuk logika anjing,0,negatif
2025-06-04,16:55:03,loh realisasiin,0,negatif
2025-06-04,16:49:00,oh tisha jepang tuh,0,negatif
2025-06-04,15:46:43,yakan sumpa kampanye presiden sapa bikin kereta kocak anjr warga kalimantan sulit mulu pesawat mahal kereta ongkir mehong kaburajadulu,0,negatif
2025-06-04,14:48:22,fyi gue kerjafreelance alas salah satu mending fokus kuliah bokap jujur gue tau gelar spd this economy doain ya moga dpan lulus cpat negeri jahannam,1,positif
2025-06-04,14:48:08,sekolah lpk jir,0,negatif
2025-06-04,14:29:17,kaburajadulu versi ku usaha,0,negatif
2025-06-04,14:22:06,orgi anjing mending duit,0,negatif
2025-06-04,13:25:19,yuk yuk kaburajadulu gas hestegnya,1,positif
2025-06-04,13:14:58,sedih capek lihat ikut kaburajadulu,0,negatif
2025-06-04,13:10:48,bismillah ya moga mudah kaburajadulu nya,1,positif
2025-06-04,12:38:13,sumpah absolutely krazy mimpi babak,0,negatif
2025-06-04,12:25:22,opsi hukum takut buat salah,0,negatif
2025-06-04,11:44:02,anjir sesal kemarin ambil prodi didik ya biar gampang nyarinya,0,negatif
2025-06-04,03:55:17,bodoh fresh graduate tutup bangkai kampanye gerombol oligarki juta lapang kerja bem sih bem ui ugm universitas padjadjaran universitas brawijaya universitas diponegoro dpr ri koran tempo,0,negatif
2025-06-04,03:00:07,kaburajadulu indonesia,0,negatif
2025-06-04,02:33:39,teman gue,0,negatif
2025-06-04,02:08:47,buka usaha negara,0,negatif
2025-06-04,02:06:55,gue kayak kaburajadulu anjir homesick cok bawa mamah bawa ucuprit sih,0,negatif
2025-06-04,02:04:32,aamiinn semangat jojoo,0,negatif
2025-06-04,00:59:45,nyontek kepala babi kau negara babi primitif penuh kuli bibik masuk negara orang babi nyontek aku duluan negara anjing rakyat negara kuli mulut bau surya babi kau,0,negatif
2025-06-04,00:46:16,raffi ahmad nih rasai rakyat susah hidup enak,0,negatif
2025-06-04,00:28:23,ayo kabur aja aowkaowkaowk,1,positif
2025-06-03,23:23:39,nih teriak,0,negatif
2025-06-03,18:34:25,pindah orang asia eropa imigrasi massal bebas asia imperialisme eropa,0,negatif
2025-06-03,17:17:34,salah indv tarik eropa ikhlas darah bahasa mudah upgrade skill bahasa mu manfaatin usia googling au pair jerman perancis lepas au pair fsj bfd ausbildung,0,negatif
2025-06-03,16:09:29,ajar mas ibam tom lembong sempat ya mending hindar urus kumpul begundal dasar niat moga teman gue integritas selamat lindung,1,positif
2025-06-03,15:16:46,loh mas ditangkep guwendengggg orang cerdas buru,0,negatif
2025-06-03,15:15:03,pengennnnmoga jalan trend kaburajadulu,0,negatif
2025-06-03,14:55:58,anda cerdas sisa hmmm ya dukung negaraya wassalam negara laku negara sadar dukung fasilitas warga cerdas laah no wonder kaburajadulu mah come on,1,positif
2025-06-03,10:21:05,pulang pulang tambah gelar,1,positif
2025-06-03,10:04:41,pakai hashtag kaburajadulu,0,negatif
2025-06-03,09:05:38,bahas perintah kompeten sambung kaburajadulu kls huft,0,negatif
2025-06-03,07:39:32,gass sih,0,negatif
2025-06-03,07:31:54,sih beda colok jajan indonesia jajan negeri,0,negatif
2025-06-03,06:24:20,fenomena cermin resah generasi muda kondisi sosialekonomi indonesia timbang cari peluang negeri,0,negatif
2025-06-03,06:08:04,isuggest scholarship insta pages hi isafisians habis tolak utbksnbt kuliah negeri beasiswa ya loh baca habis share temenmu butuh,0,negatif
2025-06-03,04:48:55,kah,0,negatif
2025-06-03,03:59:05,pakai ya sih kapai tahan negeri bedebah,1,positif
2025-06-03,03:26:45,bayar utang orang tua bangun rumah gede wkwksksksks,0,negatif
2025-06-03,02:51:36,solo,1,positif
2025-06-03,02:24:10,rindu bawa bangga lokal dunia bawa kampung halaman,1,positif
2025-06-03,01:50:09,pengin,0,negatif
2025-06-03,01:33:47,kemarin pas kaburajadulu rame omong loyal negara jiwa nasionalis hilang tuh lihat presiden hidup enak pajak rakyat ngusir,1,positif
2025-06-03,01:32:11,kak mia beliau singgah hati as a my favorit athlete,0,negatif
2025-06-03,01:21:03,sesak lihat lihat sepak terjang coach naga tuh nasionalis banget prioritasin negeri dibutuhin sayang tendang hormat nasionalisme negara harga,0,negatif
2025-06-03,00:52:11,hahahahaha,0,negatif
2025-06-02,23:24:49,guys please sedia asih isi kuesioner ku butuh responden kuesioner ku,0,negatif
2025-06-02,09:35:35,rusia yuk,1,positif
2025-06-02,07:39:28,sapa tau minat,0,negatif
2025-06-02,07:11:10,sedjak yordan rakyat lihat karakter ya bangsa lupa banyak mitjin,1,positif
2025-06-02,06:57:49,suruh benua tinggal tunggu perang rusia civil war,0,negatif
2025-06-02,06:54:18,om jadi kemarin ya hasil kaburajadulu ya negara imigran rusuh,1,positif
2025-06-02,06:52:16,moga sulit merespon,1,positif
2025-06-02,06:50:38,yuk bantu isi biar komunitas relevan,1,positif
2025-06-02,06:43:29,welcome eropa,1,positif
2025-06-02,06:36:55,mending,0,negatif
2025-06-02,06:23:29,halo guys buka video ya ldr minggu kemarin kabur inajpn pilih muak banget sudut kota hahaha,0,negatif
2025-06-02,05:52:10,aman,0,negatif
2025-06-02,05:38:26,wgwgwgw nasionalis tuh ya pesan kayak orang,0,negatif
2025-06-02,05:33:59,dunia indonesia bahas indonesia lepas bahas for me batik corak unik,1,positif
2025-06-02,05:01:22,tunggu migrasi biar,0,negatif
2025-06-02,04:45:03,nih maren bilang pilih percaya ijazah juragan asli sampah negara belagu,0,negatif
2025-06-02,04:25:36,indonesia cari modal usaha indonesia tolong kekamboja imingiming gaji gedeproses cepat atur kayak proses jepang korea selatan tuh proses berbulanbulan biar cepat terbang,0,negatif
2025-06-02,03:43:06,jirrr khhh,0,negatif
2025-06-02,03:30:33,diaspora buka jalan kampung halaman kenal dunia,0,negatif
2025-06-02,03:11:24,inpo loker seng manusia manusia,1,positif
2025-06-02,03:11:14,tentu kaburajadulu tambun,0,negatif
2025-06-02,02:28:30,asbun bayar gede ajar gaji minim kaget kerja negeri progresif dikit bilang kena westernisasi sesuai norma norma tuh orang bodoh ya pantesan orang kayak kayak prabs gendut pilih,0,negatif
2025-06-02,01:41:43,kayak qingming ngarepnya panggil timnas the qingming sense of bong dutch heritages kaburajadulu ceunah,0,negatif
2025-06-02,01:28:54,seram please kamboja,0,negatif
2025-06-02,01:23:55,by,0,negatif
2025-06-01,23:49:32,dare enough leave my hometown saran bijak laku orang rantau jawa barat good deals tau care orang rantau lapar sisa hayuk ikhtiar kerja sana,0,negatif
2025-06-01,23:07:19,krismon lonjak kirim tki negeri dampak phk besarbesaran,0,negatif
2025-06-01,16:14:22,tips ampuh kutu loncat gaji kantor banget kecuali jabat ya banget sih orang jabat cari kerja job market negeri,1,positif
2025-06-01,15:58:12,gue pengin eh teman gue pns beasiswa si korea tungguin ya gue susul,1,positif
2025-06-01,15:32:50,warga ya suruh pindah nder,0,negatif
2025-06-01,15:26:42,tiga berani banyak mending,0,negatif
2025-06-01,15:04:09,kemanaaa ajakajak gue gue rasai kaburajadulu,1,positif
2025-06-01,15:01:56,lepas probabilitas migrasi status driver mitra karyawan andaikata usaha ride hailing ojol pilih tutup wakanda eh indonesia bayang dampak ekonomi indonesia,0,negatif
2025-06-01,14:39:59,xh,0,negatif
2025-06-01,14:17:03,mending negara happy masyarakat happy sukses keluarga happy,1,positif
2025-06-01,13:44:42,idih gue nge tweet surup pahlawan khh sakit banget bilang hati banget tanam mindset,0,negatif
2025-06-01,13:29:04,manusia anggur sibuk kesana kemariwkwkw,0,negatif
2025-06-01,12:53:57,alesan kaburajadulu biar tripple b,0,negatif
2025-06-01,12:19:55,motivasi kaburajadulu biar pull ya,1,positif
2025-06-01,11:54:39,worth sok bismillah,1,positif
2025-06-01,11:43:37,ya kaburajadulu jalur meni,0,negatif
2025-06-01,11:31:59,tanda,0,negatif
2025-06-01,11:11:39,gitu prengas prenges lihat hyunjin amp felix gitu langsung merinding jealous kaburajadulu ikut ya bin ya,1,positif
2025-06-01,10:44:19,cerita sulit cerna mata uang cerita sulit terka apply visa,0,negatif
2025-06-01,10:33:02,bolee jemput ya wkwk ketemu kakak axel ganteng tante abang teman mama tante oti perth kemarin ajak stay sana kerja piye,1,positif
2025-06-01,10:07:03,imut kabur dluh,0,negatif
2025-06-01,09:22:43,lihat mukamuka bahagia,1,positif
2025-06-01,08:31:26,bayar ipi puluh juta ptn indonesia ujung madesu susah cari kerja mending langsung,0,negatif
2025-06-01,07:56:36,mending cpns bumn mending,0,negatif
2025-06-01,07:24:11,elvaro sih chef handal hidup bahagia pacar ya pasusu bahagia deh pokok swiss ternak sapi guru gambar handal huhu sangka indah,1,positif
2025-06-01,07:02:03,kursus bahasa jepang biar jepang mueheheheheheh,0,negatif
2025-06-01,06:49:07,coba hidup sampeyan nyaman indonesia mikir,1,positif
2025-06-01,06:43:23,orang fomo mobil rejeki limpah upgrade butuh uang paksa jual aset ubah situasi hamil butuh mpv sempat mobil indonesia pakai dar sesal cocok,1,positif
2025-06-01,05:27:18,amin biar intern kaburajadulu wkwk,0,negatif
2025-06-01,05:10:15,enak gue,0,negatif
2025-06-01,04:58:44,trend,0,negatif
2025-06-01,04:42:42,manusia lahir salah,1,positif
2025-05-31,12:41:45,timelineku penuh cuit orang maly berita maly tunjuk malaysia,0,negatif
2025-05-31,12:08:53,kak,0,negatif
2025-05-31,12:06:58,ah kabur dua mora kaburajadulu kayak buatvkeluarga bahagia ajak sih teriaz teriaz sih alveric kagak ye mor mora nyata,0,negatif
2025-05-31,11:46:44,anggur siap legal praktik money politik milu,0,negatif
2025-05-31,11:30:34,opsi jur didik butuh oz nz at the moment kaburajadulu,0,negatif
2025-05-31,11:00:25,ayo abang,1,positif
2025-05-31,10:15:54,keri beb kaburajadulu wkwkwkwk,0,negatif
2025-05-31,10:12:21,rencana depan ya semangat moga jepang kemanapunn beda politeknik jurus dukung depan semangat dapat impi jalur,1,positif
2025-05-31,09:38:26,indonesia mbak nikmat eropa,1,positif
2025-05-31,08:59:13,produk kampung halaman bawa cerita,1,positif
2025-05-31,08:53:06,opp cari aman teman suka makan teman,0,negatif
2025-05-31,07:54:00,tukangtradie licence licence sekolahcourse magangapprenticeship saking tukang butuh banget sekolah digratisin gaji intip,0,negatif
2025-05-31,07:22:55,susah,0,negatif
2025-05-31,07:19:12,lpk kaburajadulu,0,negatif
2025-05-30,15:21:00,yuk jepang,1,positif
2025-05-30,15:18:24,habis dman temenku kerja japan seru banget bacain cerita tinggal jepang saking betah panjang kontrak suruh susul japan btw stay japan coba ya japan,1,positif
2025-05-30,15:09:50,pintar,0,negatif
2025-05-30,13:50:22,lo kaburajadulu indonesia lho enak cheap labour worker suruhsuruh perlu apa,0,negatif
2025-05-30,13:41:12,mending ya kak kapai if we damn trapped this country,1,positif
2025-05-30,13:03:48,gue jepang jepang prioritas gimanapun gue coba beasiswa niat gue,0,negatif
2025-05-30,12:32:14,sih oke us usir trump eh,0,negatif
2025-05-30,11:55:17,selamat ajar rajin kerja sana,1,positif
2025-05-30,09:59:13,izin on base mentab niko tolong,0,negatif
2025-05-30,09:37:09,bagus wapres usia minimal sana wartawan asih rumit,0,negatif
2025-05-30,07:13:42,pengin banget ketemu tanggal ambil cuti pas hopefully someday ya kaburajadulu puncak bareng,1,positif
2025-05-30,06:21:09,seru nih lanjut biar,0,negatif
2025-05-30,05:12:33,kak karinyo kaburajadulu seri wkwk,0,negatif
2025-05-29,12:57:07,riah,1,positif
2025-05-29,12:32:06,tarik nih kerja bidang civil eng ngejar jlpt biar ajar jlpt kaiwa ya kembang haha,1,positif
2025-05-29,12:15:47,tldr indon nih busuk akar pengin kayak jalur instan semangat bangun masyarakat were doomed is dah wey,0,negatif
2025-05-29,12:06:56,biaya min juta jepangkorea its ok mampubagi,1,positif
2025-05-29,11:44:44,kuping temanteman nippon ngeluh harga beras krisis prof akh,0,negatif
2025-05-29,11:41:39,untung orang maroko gatekeep orang bayang orang maroko kayak diaspora indonesia suka takut tinggal eropa kelas muka gelap dll jiper duluan keluarga bapak lamine respect nenek fatima,0,negatif
2025-05-29,11:39:36,inimah definisi,1,positif
2025-05-29,11:36:45,jepang china butuh rakyat negara kerja gaji umr dahulu rakyat datang konoha dahulu datang rakyat,0,negatif
2025-05-29,10:59:24,ptln duolingo test buka ya pls pls bantu,0,negatif
2025-05-29,10:17:08,kaburajadulu cn,0,negatif
2025-05-29,10:16:37,up upp baca nderr isokay gap year niat hahahah gap tahun pakai siap mateng nikmat anak mamah ketiak mamah,0,negatif
2025-05-29,10:04:06,blon bikin paspor ya,1,positif
2025-05-29,10:03:03,emang pulang,0,negatif
2025-05-29,10:02:00,ngomel kali asa awokawokawok barak gimana,0,negatif
2025-05-29,09:55:49,caru universitas cari beasiswa,0,negatif
2025-05-29,09:46:32,sayang berkalikali speak up bahan timbang kaburajadulu kerja mental kudu kuat hadap orang ras kayak orang asia tenggara,0,negatif
2025-05-29,09:29:57,coba kakak tau jalan,0,negatif
2025-05-29,09:29:02,alhamdulillah,1,positif
2025-05-29,09:16:05,amin,0,negatif
2025-05-29,08:26:21,yuk proficient english gas,0,negatif
2025-05-29,08:03:24,tuju ushi hancur at least he wont be there adminnya bawa tokuyo tokuya biar kuliah negeri ya,1,positif
2025-05-29,08:02:21,kabur solusi career bcamp global green jobs opportunity national hybrid forum putar peluang kerja hijau green jobs global komitmen indonesia net zero emission,1,positif
2025-05-29,07:49:27,packing siap kaburajadulu,1,positif
2025-05-29,07:47:23,tunggu abang,0,negatif
2025-05-29,07:19:09,sengaja nemu tsukuba seuprit biar dating poolnya agam,0,negatif
2025-05-29,07:15:11,webinar kuliah mbak university of the west scotland london klik daftar webinar,0,negatif
2025-05-29,07:02:06,tutorial ya suhu,1,positif
2025-05-29,06:56:03,otw jepang selamat,1,positif
2025-05-29,06:46:23,jilat pantat asing kah dasar iri dengki hasil kaburajadulu wkwkwkkwk,0,negatif
2025-05-29,05:11:15,garuda panggil pulang usir trump pulang rumah adik ngemis relevan geopolitik ubah bangkit bangun negeri arus elite mau arus kritis,0,negatif
2025-05-29,05:05:05,moga duit apek ya mati,1,positif
2025-05-29,04:47:38,nasib warga negara indonesia bagus,0,negatif
2025-05-29,04:15:11,kebi pengin,0,negatif
2025-05-29,03:57:12,trpantau polisi halau mobil masuk tol cawang putus jakarta,0,negatif
2025-05-29,03:35:39,iya kak beli biasa orang eropa suruh makan nasi ya suka makmur gen lulus rumah wakil bulan kali umr tulungagung,1,positif
2025-05-29,02:53:51,mohon sabar takut habis indak masuk ribet ya amerika sih demokrasi,0,negatif
2025-05-29,02:52:05,alhamdulillah selamaaat guncang jepang,0,negatif
2025-05-29,02:41:33,makan campaign begitu fokus kaya amp prepare for everything that might happen the future including,0,negatif
2025-05-29,02:25:20,gue tim lihat gue,0,negatif
2025-05-29,00:50:36,rip guru beliau stres telepon pagi malam dont lose hope ya mohon ambil jalan pintas cari tolong,0,negatif
2025-05-28,23:45:20,pas rame gue omong sia sia lawan prabowo cari sempat kabur mana fasis kuasa mana,0,negatif
2025-05-28,23:26:30,beliau teman raja yordania raja tampung beliau pas beliau ham sikap yordania israel,1,positif
2025-05-28,23:22:30,tolak pacil ui sayang tekfor ub bismillah lusa,0,negatif
2025-05-28,20:09:09,ah diharapin pelopor keluarga emis adil putraputrinya pulang raga ya,1,positif
2025-05-28,19:10:21,gua gua benar suruh,0,negatif
2025-05-28,18:58:16,tuh gampang,0,negatif
2025-05-28,18:42:07,benar nih mangkat harum bal almarhum padang dalane jembar rejekine hilang jeroane,1,positif
2025-05-28,18:04:45,program kaburajadulu suami korea,0,negatif
2025-05-28,17:59:30,angkut atuh pajang,0,negatif
2025-05-28,17:54:45,coyy lbe,0,negatif
2025-05-28,17:13:07,hbd cantik wyatb gbu gws warga indonesia runtuh rezim prabowo meni dengan i love you sayang kado benerannya susul,1,positif
2025-05-28,16:25:49,keren banget moga capai,1,positif
2025-05-28,15:53:16,bijak perintah blunder hashtag topik seksi jadi artikel skripsi,0,negatif
2025-05-28,15:35:44,bikin thread howto jerman kah biar pencaker pakai tips hindar penipuberkedokagen,1,positif
2025-05-28,10:26:33,nak,0,negatif
2025-05-28,10:23:11,iya sempat kaburajadulu cina biar rayain ultah li gedegedean,0,negatif
2025-05-28,09:44:01,beasiswa tiket emas wujud mimpi kuliah cationers negeri matador,1,positif
2025-05-28,09:43:05,ayo kak nin kaburajadulu jp,1,positif
2025-05-28,09:33:48,skill mumpuni modal dengkul detail negara tuju mana kemarin sliweran loker kamboja gaji juta bawa doang cv sertifikat bahasa dll,0,negatif
2025-05-28,09:13:00,gas,0,negatif
2025-05-28,08:58:33,sial wfh anjir sedih join,0,negatif
2025-05-28,08:54:47,duluan ya,1,positif
2025-05-28,08:44:33,timpang bangetsedih anjir kayak sempat hidup negeri please kembang privilege ya luar juang,0,negatif
2025-05-28,08:14:50,manteman sempat nih uae,0,negatif
2025-05-28,08:11:22,budi,0,negatif
2025-05-28,07:44:10,wa nabrak mending ukrainarusia macam kayak,0,negatif
2025-05-28,07:39:25,ingfokan grup discord kaburajadulu gaes urgent,0,negatif
2025-05-28,07:38:40,ya olahraga gera penuh power mula arang banget thread sesat kayak nyuruh kaburajadulu sesat beda bidang,0,negatif
2025-05-28,06:23:28,pikir drama kuliah homesick sih rumah pikir rumah dimasakin stres bawaaannya kangen rumah ya,1,positif
2025-05-28,05:51:05,asikkkkk malang,0,negatif
2025-05-28,05:11:38,seats students butuh ielts preparation course kontak wa your journey begins now,0,negatif
2025-05-28,05:08:51,kelola hedge fund besar dunia habis paruh abad ajar ekonomi global tulis why countries go broke why nations succeed and fail nama pinjam lihat indonesia kaburajadulu,0,negatif
2025-05-27,15:39:08,usaha idam orang tuh unlv nstl diboycot pcpm pcs instansi bobrok odp bumn pressure mt swasta pressure ngotak kerja normal gaji umr gaji atas umr pressure gila an selisih umr,0,negatif
2025-05-27,15:31:58,ya allah ya suwis pls,1,positif
2025-05-27,14:05:00,langsung realisasi,0,negatif
2025-05-27,12:38:13,gas sih,0,negatif
2025-05-27,11:50:58,mana ya kapai kesel banget hidup suraaammm ya allah,1,positif
2025-05-27,11:42:44,bilang sejarah indonesia gelap ruu tni kaburajadulu dll,0,negatif
2025-05-27,10:57:54,duluan ya bray,1,positif
2025-05-27,10:55:02,anjir tinggal,0,negatif
2025-05-27,10:48:56,sih job platform prosedur verify both employerstalent amp sedia jasa bantu urus pindah,1,positif
2025-05-27,10:40:58,lupa pakai hati kaburajadulu,0,negatif
2025-05-27,10:25:55,serius tahan ya indonesia,0,negatif
2025-05-26,12:48:49,baca serasa,0,negatif
2025-05-26,11:56:54,balas kak belio pengin,0,negatif
